seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,136,LIE,Liechtenstein,0.044,2019,,Office for Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,136,LIE,Liechtenstein,0.066,2020,Value not yet available / will be delivered in ITU Long Questionnaire,Office for Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,136,LIE,Liechtenstein,0.0697,2021,,Office for Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,136,LIE,Liechtenstein,0.079,2022,,Office for Communications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0013053,1.6%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0,2012,,,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.000328889,2014,,,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0,2015,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.00053215,2016,,LESOTHO COMMUNICATIONS AUTHORITY,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.00077248,2017,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.0008297,2018,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.0004143,2019,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.001256,2020,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.002207,2021,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,137,LSO,Lesotho,0.00399641,2022,,Lesotho Communications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0087,68.5%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,140,LVA,Latvia,1.88,2018,"Source - Public Utilities Commission; Excludes wholesale traffic. Includes walled garden, IPTV and cable TV traffic.",The Ministry of Transport of the Republic of Latvia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,140,LVA,Latvia,1.4,2019,"Source - Public Utilities Commission; Excludes wholesale traffic. Includes walled garden, IPTV and cable TV traffic.","Ministry of Transport, Department of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,140,LVA,Latvia,1.5,2020,,"Ministry of Transport, Department of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,140,LVA,Latvia,1.97,2021,Estimated,"Ministry of Transport, Department of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,140,LVA,Latvia,2.31,2022,Estimated,"Ministry of Transport, Department of Communications","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,1.08,31.9%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.01,2011,,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.03,2012,Downloaded + Uploaded GB,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.04,2013,Downloaded + Uploaded GB,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.05,2014,Information and Communication Technologies,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.08,2015,Information and Communication Technologies,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.13,2016,,Information and Communication Technologies Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.191,2017,Information and Communication Technologies Authority of Mauritius,Information and Communication Technologies Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.3041,2018,Information and Communication Technologies Authority of Mauritius,ICTA,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.485,2019,Information and Communication Technologies Authority of Mauritius,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.7723,2020,Information and Communication Technologies Authority of Mauritius,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.678,2021,Information and Communication Technologies Authority of Mauritius,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,142,MUS,Mauritius,0.768,2022,Information and Communication Technologies Authority of Mauritius,Information and Communication Technologies Authority of Mauritius,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.102,11.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,143,MCO,Monaco,0.072975,2022,,Direction des Plateformes et des Ressources Numériques,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.007265,9.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.0352,2016,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.0486086,2017,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.0548222,2018,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.06506,2019,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.0832,2020,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.10541,2021,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,144,MDG,Madagascar,0.15018,2022,,Autorité de Régulation des Technologies de Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.12768,46.0%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,147,MEX,Mexico,0.133,2021,Information from January to December 2021.,Instituto Federal de Telecomunicaciones de México,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,147,MEX,Mexico,116.264,2022,Information from January to December 2022.,Instituto Federal de Telecomunicaciones de México,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,7.75,6.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,3.54,2015,country estimate,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,3.74,2016,,Malaysian Communications and Multimedia Malaysia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,4.33,2017,Revised figure from 4.95 as reported in ITU Short Questionnaire 2017,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,4.9,2018,,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,5.42,2019,,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,8.21,2020,,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,12.59,2021,"Increased usage of higher bandwidth applications and services such as video streaming, online meeting, online gaming etc.",Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,148,MYS,Malaysia,14.12,2022,Increased usage of higher bandwidth applications and services such as video streaming and etc.,Malaysian Communications and Multimedia Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,11.65,45.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,149,MDV,Maldives,0.05,2018,,Communications Authority of Maldives,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,149,MDV,Maldives,0.08,2019,,Communications Authority of Maldives,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,149,MDV,Maldives,0.1,2020,,Communications Authority of Maldives,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,149,MDV,Maldives,0.168,2021,,Communications Authority of Maldives,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,149,MDV,Maldives,0.227,2022,,Communications Authority of Maldives,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.015,6.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,150,MLI,Mali,0,2016,Non disponible,Autorité malienne de régulation des télécommunications/TIC et Postes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,150,MLI,Mali,1e-009,2017,,Autorité Malienne de Régulation des Télécommunication/TIC et Postes (AMRTP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,150,MLI,Mali,0,2019,,Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,152,MNG,Mongolia,0.19,2018,,Communications Regulatory Commision of Mongolia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,152,MNG,Mongolia,0.26,2019,,Communications Regulatory Commission of Mongolia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,152,MNG,Mongolia,0.49,2020,,Communications Regulatory Commission of Mongolia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,152,MNG,Mongolia,0.62586,2021,,Communications Regulatory Commission of Mongolia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,152,MNG,Mongolia,0.733118,2022,,Communications Regulatory Commission of Mongolia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.480582,39.6%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,153,MOZ,Mozambique,0.010805,2017,"Megabytes generated by TVCabo company, only",INCM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,153,MOZ,Mozambique,0.010805,2018,,INCM - Communication Regulator Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,155,MAR,Morocco,3.0925,2019,,Agence Nationale de Réglementation des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,155,MAR,Morocco,4.2248,2020,,Agence Nationale de Réglementation des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,155,MAR,Morocco,5.76322,2021,,Agence Nationale de Réglementation des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,155,MAR,Morocco,7.56,2022,,Agence Nationale de Réglementation des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,4.33,36.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,160,MRT,Mauritania,0.0318497,2021,"ITU research based on ARE Annual Report 2021, Tbl. 1.1.4.",,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.0001,2017,,Malawi communications regulatory authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.0002,2018,,Malawi Communication regulatory authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.0005,2019,,Malawi Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.001496,2020,,Malawi Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.00111924,2021,,Malawi Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,161,MWI,Malawi,0.001747,2022,,Malawi Communications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.13038,98.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,163,NIC,Nicaragua,0.229628,2022,,Instituto Nicaragüense de Telecomunicaciones y Correos,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.21782,48.7%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,166,NER,Niger,0.00033759,2016,,MPT-EN,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,166,NER,Niger,0.00058236,2017,,MPT-EN,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.000867,2017,,NIGERIAN COMMUNICATIONS COMMISSION,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.00060638,2018,,Nigerian Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.00139343,2019,,Nigerian Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.001505,2020,,Nigerian Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.002816,2021,,Nigerian Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,167,NGA,Nigeria,0.003879,2022,3879.55 Terabyte,Nigerian Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.514502,99.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,171,NPL,Nepal (Republic of),3.92279e-007,2017,,Nepal Telecommunications Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,0.26,2012,,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,0.4,2013,,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,0.5,2014,,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,0.8,2015,,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,1.2,2016,Retail data consumption,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,2,2017,Retail data consumption,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,3,2018,Retail data consumption,"Ministry of Business, Innovation and Employment","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,3.69378,2019,,Commerce Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,5.34148,2020,,Commerce Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,6.22943,2021,,Commerce Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,173,NZL,New Zealand,8.20069,2022,,Commerce Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.30053,3.5%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,175,PYF,French Polynesia,0.047769,2018,value EB,Direction Générale de l'Economie Numérique,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,175,PYF,French Polynesia,0.120325,2021,,Direction générale de l'économie numérique (DGEN),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,175,PYF,French Polynesia,0.150138,2022,,Direction générale de l'économie numérique (DGEN),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.032929,18.0%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.01,2010,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.0151561,2011,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.024647,2012,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.04577,2013,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.1,2014,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.34,2016,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.5,2017,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,0.815403,2018,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,1.00804,2019,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,1.67503,2020,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,1.59331,2021,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,176,OMN,Oman,2.23228,2022,,Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.417604,15.8%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,0.91,2015,Figure is for the year 2015 as reported by Broadband Operators.,Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,0.62,2016,"Figures are for the period from 1st January, 2016 to 31st December, 2016",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,0.7,2017,"Figures are for the period from 1st January, 2017 to 31st December 2017",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,2.1,2018,"Figures are for the period from 1st January, 2018 to 31st December 2018",Pakistan Telecommunication Authoriity,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,182,PAK,Pakistan,2.88144,2019,"Figures are for the period from 1st January, 2019 to 31st December 2019",Pakistan Telecommunication Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
